company_name,listing_date,corp_code,stock_code,rcept_no,report_nm,track_type,discount_rate_low_pct,discount_rate_high_pct,discount_rate_mid_pct,price_band_low,price_band_high,band_midpoint,final_offering_price,price_vs_mid,net_income_mn,net_income_bn,peer_per,valuation_model,per_stock_value,total_shares,offering_shares,offering_amount,discount_rate_xml_low,discount_rate_xml_high,discount_rate_xml_mid,listing_market,is_tech_special,is_growth_special,filled_key_fields,extraction_status,xml_size,discount_rate_implied,discount_rate_diff,data_quality_flag,net_income_type,institutional_ratio,retail_ratio,discount_rate_xml_source,dart_revenue_bn,dart_op_income_bn,dart_net_income_bn,dart_assets_bn,dart_equity_bn,dart_bsns_year,dart_reprt_code,dart_debt_ratio,dart_op_margin,net_income_source,source_dataset,crawling_sector,crawling_industry,crawling_summary,crawling_source_url,crawling_collected_at,crawling_status,segment_bio,segment_healthcare,segment_software,segment_ai,segment_robotics,segment_semiconductor,segment_materials,segment_manufacturing,segment_mobility,segment_fintech,segment_deeptech,segment_platform,segment_consumer,segment_unknown
와이랩,2023-07-20,1406265,432430,20230706000314,[발행조건확정]증권신고서(지분증권),general,23.59,33.14,28.365,7000.0,8000.0,7500.0,9000.0,0.2,,,,PER,10470.0,,90000.0,27000000000.0,23.59,33.14,28.365,코스닥,0.0,0.0,3.0,partial,471971.0,14.0401,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 오락·문화,출판,"동사는 2010년 설립된 웹툰 및 영상 콘텐츠 제작 전문 기업으로 2023년 코스닥시장에 상장하였음. 일본 자회사 와이랩스튜디오스는 2024년 반다이로부터 15억 엔 투자를 받아 IP 기획과 개발을 진행 중이며, K-POP 아티스트 IP 기반 비즈니스 기업 디테일즈를 종속회사로 두고 있음. 동사는 스토리를 포함한 제작 전 과정을 내재화한 선구적 웹툰 제작사로 국내외 주요 플랫폼에 콘텐츠를 공급하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=432430,2026-06-15T18:53:38,ok,0,0,1,0,0,0,0,0,0,0,0,1,0,0
와이바이오로직스,2023-12-05,1226234,338840,20231121000049,[발행조건확정]증권신고서(지분증권),general,35.81,47.48,41.645,9000.0,11000.0,10000.0,9000.0,-0.1,,,,PER,17136.0,,1500000.0,13500000000.0,35.8,47.5,41.65,코스닥,0.0,0.0,3.0,partial,709998.0,47.479,0.005,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 일반서비스,생물공학,"동사는 2007년 항체의약품 연구 개발을 위해 설립되었고, 2023년 코스닥시장에 상장함. 국내 최고 수준의 항체 디스커버리 플랫폼 Ymax®-ABL로 완전인간항체와 나노바디 라이브러리를 확보하고, 기술이전과 계약연구 서비스로 수익을 창출하고 있음. 독자 개발 파이프라인 7종과 다수의 공동개발 파이프라인을 보유하며, 대표 파이프라인 멀티앱카인을 차세대 면역항암제로 개발하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=338840,2026-06-09T18:54:22,ok,1,0,1,0,0,0,0,0,0,0,0,1,0,0
와이제이링크,2024-10-18,1023211,209640,20241007000466,[발행조건확정]증권신고서(지분증권),general,23.05,32.47,27.76,8600.0,9800.0,9200.0,12000.0,0.3043,7054.0,70.54,,PER,12714.0,,3560000.0,42720000000.0,22.92,32.36,27.64,코스닥,0.0,0.0,4.0,ok,931540.0,5.6159,0.12,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 기계·장비,전자장비와기기,"동사는 2009년 설립된 SMT 공정 스마트화 장비 전문 기업으로, 2024년 코스닥시장에 상장함. 베트남과 멕시코에 생산법인을, 인도, 유럽, 중국, 일본에 영업법인을 운영 중이며, 인도법인은 2027년 생산법인 전환을 계획하고 있음. 주요 제품은 PCB이송장비, PCB추적장비, SMT 후공정 장비, Smart Factory Solution 등 4가지로 구성되며, SMT 공정 완전자동화를 위한 제품 라인업을 지속 확대하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=209640,2026-06-09T18:54:22,ok,0,0,0,0,1,1,0,1,0,0,0,0,0,0
와이즈넛,2025-01-24,351427,096250,20250114000177,[기재정정]증권신고서(지분증권),general,29.08,34.53,31.805,24000.0,26000.0,25000.0,17000.0,-0.32,13559.0,135.59,35.61,PER,36659.0,13170452.0,900000.0,,29.08,34.53,31.805,,0.0,0.0,5.0,ok,4046706.0,53.6267,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 IT 서비스,소프트웨어,"동사는 2000년 설립된 국내 대표 AI 에이전트 전문 기업으로, 2025년 코스닥에 특례상장함. 자체 개발한 자연어처리기술을 기반으로 기업용 검색엔진에서 인공지능 챗봇으로 사업을 확장하며 국내 6,000여 고객사를 확보, 시장 점유율 1위를 유지하고 있음. 산업 특화형 LLM과 RAG 기술이 집약된 AI 에이전트 플랫폼 기업으로 도약하고, 고객 맞춤형 AI 에이전트 플랫폼 중심으로 기술 혁신을 지속하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=096250,2026-06-09T18:54:22,ok,0,0,1,1,0,0,0,0,0,0,0,1,0,0
우진엔텍,2024-01-24,1030503,457550,20240115000087,[발행조건확정]증권신고서(지분증권),general,14.87,25.3,20.085,4300.0,4900.0,4600.0,5300.0,0.1522,,,,PER,,,2060000.0,,14.9,25.3,20.1,코스닥,0.0,0.0,3.0,partial,386832.0,,0.015,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 일반서비스,에너지장비및서비스,"동사는 2013년 원자력 및 화력발전소 계측제어설비 정비 사업을 위해 설립되었으며, 2024년 코스닥시장에 상장함. 원자력 및 화력발전소 설비 진단, 성능개선을 포함한 솔루션을 제공하며 국산 시스템 제작 및 공급 사업을 하고 있음. 신규 사업으로 원전해체시장 진입을 준비 중이며, 2023년 국책과제 수행 기업으로 선정되어 연구개발을 통해 새로운 성장동력을 탐색하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=457550,2026-06-09T18:54:22,ok,0,1,1,0,1,1,0,0,0,0,0,0,0,0
워트,2023-10-26,866451,396470,20231013000580,[발행조건확정]증권신고서(지분증권),general,12.43,21.81,17.119999999999997,5000.0,5600.0,5300.0,6500.0,0.2264,,,,PER,6395.0,,,26000000000.0,,,,코스닥,0.0,0.0,3.0,partial,366046.0,-1.6419,,NO_XML_DR,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 기계·장비,반도체와반도체장비,"동사는 2004년 반도체 및 디스플레이 공정의 환경제어 시스템 전문기업으로 설립되어 2023년 코스닥시장에 상장하고 있음. 반도체 전공정 Photo공정과 후공정 HBM공정의 트랙 장비에 장착되는 THC, FFU, TCU 등을 개발해 삼성전자, SK하이닉스, 세메스 등에 납품함. 장비의 높은 안정성과 낮은 고장률을 기반으로 EUV 공정을 확대하며, 해외 영업을 적극 추진하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=396470,2026-06-09T18:54:23,ok,0,0,0,0,1,1,0,0,0,0,0,0,0,0
원일티엔아이,2025-05-09,488244,136150,20250423000260,[발행조건확정]증권신고서(지분증권),general,41.12,49.54,45.33,11500.0,13500.0,12500.0,13500.0,0.08,7871.0,78.71,24.42,PER,22929.0,8381030.0,1200000.0,16200000000.0,41.12,49.84,45.48,코스닥,0.0,0.0,5.0,ok,549270.0,41.1226,0.15,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 기계·장비,에너지장비및서비스,"동사는 1998년 설립된 친환경 에너지 설비 전문기업으로, 2025년 코스닥에 상장하였음. 수소산업에서 수소저장합금과 수소개질기를 개발·제조하며 천연가스 분야에서 고압연소식기화기, 재액화기, 연료주입시스템 등을 국산화하여 공급하고 있음. 장보고-Ⅲ급 잠수함용 수소저장합금 시스템을 납품 중이며, 중대형 수소개질기 및 이산화탄소 포집기술 국산화로 청색수소 생산 설비 공급을 추진하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=136150,2026-06-09T18:54:23,ok,0,0,0,0,0,1,0,1,0,0,0,0,0,0
웨이비스,2024-10-25,1270749,289930,20241016000084,[발행조건확정]증권신고서(지분증권),general,17.97,27.81,22.89,11000.0,12500.0,11750.0,15000.0,0.2766,,,,PER,15238.0,,1490000.0,22350000000.0,18.35,28.15,23.25,코스닥,0.0,0.0,3.0,partial,412137.0,1.5619,0.36,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 전기·전자,우주항공과국방,"동사는 2017년 설립된 GaN RF 반도체 전문기업으로, 2024년 코스닥에 상장함. 국내 최초 GaN RF 반도체 칩 양산 기술로 칩-패키지-모듈의 수직가치사슬을 내재화해 첨단무기체계, 안티드론, 통신 인프라, 위성 등에 제품을 공급하고 있음. 미국과 일본이 주도하는 시장에서 글로벌 수급난 해소 대안으로 주목받으며, 국내 첨단 무기체계 제조사의 핵심 공급사로 국가 산업 자립화에 기여하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=289930,2026-06-09T18:54:23,ok,0,0,0,0,0,1,0,1,0,0,1,0,0,0
위너스,2025-02-24,1137860,479960,20250212000606,[발행조건확정]증권신고서(지분증권),general,17.19,26.93,22.06,7500.0,8500.0,8000.0,8500.0,0.0625,2882.0,28.82,,PER,,6851000.0,1700000.0,14450000000.0,17.19,26.93,22.06,코스닥,0.0,0.0,4.0,ok,393840.0,,0.0,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 전기·전자,전기장비,"동사는 2004년 설립된 배선기구 전문 제조업체로, 2025년 코스닥시장에 상장하였음. 스위치, 콘센트, 멀티콘센트, 분전반 등 배선기구를 중심으로 빌트인 콘센트 및 각종 통신기기의 제조·판매를 주요 사업으로 영위하고 있음. 아파트 등 주거용 건물에 적용되는 스마트홈 시스템과 연계 가능한 스마트 배선기구 및 스마트 분전함을 공급하고 있으며, 최근에는 전기차 충전기 시장에 진출하여 사업 영역을 확대하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=479960,2026-06-09T18:56:11,ok,0,0,0,0,0,1,0,1,0,0,0,0,0,0
위츠,2024-11-20,1445440,459100,20241105000117,[발행조건확정]증권신고서(지분증권),general,14.77,29.42,22.095,5300.0,6400.0,5850.0,6400.0,0.094,5107.0,51.07,18.6,PER,7509.0,12652000.0,3000000.0,19200000000.0,14.76,29.41,22.085,코스닥,0.0,0.0,5.0,ok,509602.0,14.7689,0.01,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 전기·전자,핸드셋,"동사는 2019년 삼성전기 무선충전 사업을 인수하여 설립되었으며, 2024년 코스닥시장에 상장함. 삼성전자의 1차 협력사로서 스마트폰과 웨어러블 기기에 탑재되는 무선충전모듈(전력수신Rx) 및 무선충전기(전력송신Tx)를 공급하는 전력전송 솔루션 전문 기업임. 전자사업에서는 모바일용 무선충전 모듈과 게이밍·가전용 디스플레이 모듈을 공급하고, 전장사업에서는 KG모빌리티에 모바일 무선충전기와 전력통신제어모듈을 공급하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=459100,2026-06-09T18:54:24,ok,0,0,1,0,1,0,0,0,1,0,0,0,0,0
유라클,2024-08-16,407294,088340,20240805000135,[발행조건확정]증권신고서(지분증권),general,22.74,33.78,28.26,18000.0,21000.0,19500.0,21000.0,0.0769,4475.0,44.75,26.56,PER,27181.0,4372368.0,751000.0,15771000000.0,22.74,33.78,28.26,코스닥,0.0,0.0,5.0,ok,455422.0,22.7401,0.0,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 IT 서비스,소프트웨어,"동사는 2001년 설립된 AI·모바일 플랫폼 전문기업으로, 2024년 코스닥시장에 상장함. 자회사로는 모바일 기기 유통 사업을 영위하는 에이 네트웍스와 지 네트웍스가 있음. 모바일 개발 플랫폼 '모피어스'를 기반으로 1,000개 이상 기업의 모바일 시스템을 구축하였으며, 모바일 푸시 시스템과 UMS 구축 사업 및 시스템 운영/유지 보수의 사업을 수행하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=088340,2026-06-09T18:54:24,ok,0,0,1,1,0,0,0,0,0,0,0,1,0,0
유진테크놀로지,2023-11-02,1085026,240600,20231019000208,[발행조건확정]증권신고서(지분증권),general,30.55,38.69,34.62,12800.0,14500.0,13650.0,17000.0,0.2454,,,,PER,20879.0,,1049482.0,17841194000.0,30.55,38.69,34.62,코스닥,0.0,0.0,3.0,partial,460854.0,18.5785,0.0,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 금속,전기제품,"동사는 2010년 설립된 정밀 금형 분야 전문 기업으로, 이차전지 노칭금형 제조에서 선도적 위치를 확보하고 있음. 전기차 배터리 제조 과정에서 핵심적으로 사용되는 노칭금형의 설계 제작에 독보적 역량을 지니며, 초정밀 가공을 실현하고 있음. 화성 테크캠퍼스에서 이차전지 자동화 장비 설계 및 제작을 담당하며, IN-LINE 시스템의 TOTAL SOLUTION을 제공하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=240600,2026-06-09T18:54:24,ok,0,0,0,0,1,1,1,1,0,0,0,0,0,0
이노스페이스,2024-07-02,1700587,462350,20240619000220,[발행조건확정]증권신고서(지분증권),general,25.0,37.0,31.0,36400.0,43300.0,39850.0,43300.0,0.0866,12999.0,129.99,,PER,57754.0,9520072.0,1330000.0,57589000000.0,25.0,37.0,31.0,코스닥,0.0,0.0,4.0,ok,751951.0,25.0268,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 운송장비·부품,우주항공과국방,"동사는 2017년 설립된 항공기용 부품 제조업체로 브라질·유럽·UAE에 현지법인을 두고 있음. 동사는 우주산업 밸류체인 중 Upstream 발사체 제작 및 발사서비스를 수행하며, 위성발사·시험평가·제품 제작 및 판매 사업을 영위하고 있음. 동사는 세계 최고 수준의 하이브리드 로켓 고체연료 기술을 보유하고, 2023년 브라질 발사 성공으로 운용 능력을 실증하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=462350,2026-06-09T18:54:24,ok,0,0,0,0,0,1,0,1,0,0,1,0,0,0
이노시뮬레이션,2023-07-06,965318,274400,20230626000073,[발행조건확정]증권신고서(지분증권),general,29.9,39.2,34.55,13000.0,15000.0,14000.0,15000.0,0.0714,,,,PER,21390.0,,900000.0,13500000000.0,29.87,39.22,34.545,코스닥,0.0,0.0,3.0,partial,342535.0,29.8738,0.005,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 IT 서비스,소프트웨어,"동사는 2000년에 설립된 스마트 모빌리티를 위한 XR 솔루션 기업으로, 2023년 기술성장기업으로 코스닥에 상장함. 디지털 트윈 기반으로 국방 훈련 시뮬레이터, 스마트 모빌리티 시뮬레이터, AI 시뮬레이션 플랫폼, VILS 실차 검증 기술을 핵심 사업으로 진행함. 한화에어로스페이스, 현대로템과 협력하여 K9 자주포, K2 전차 등 XR 기반 방산 시뮬레이터 사업을 확장하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=274400,2026-06-09T18:54:25,ok,0,0,1,1,0,0,0,0,1,0,0,1,0,0
이노진,2023-02-20,1419135,344860,20230208000172,[발행조건확정]증권신고서(지분증권),general,6.6,22.17,14.385000000000002,2500.0,3000.0,2750.0,3000.0,0.0909,1460.0,14.6,,PER,3212.0,,2600000.0,7800000000.0,6.6,22.17,14.385,코스닥,0.0,0.0,4.0,ok,381421.0,6.6002,0.0,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 화학,화장품,"동사는 2005년 설립된 탈모와 문제성피부/재생 분야 전문 코스메슈티컬 기업으로, 2023년 코스닥시장에 상장함. 홈케어, 두피관리기기, 건강기능식품, 의약품 등 솔루션을 국내 병의원에 제공하고, 미국과 중국 등 20개국에 수출함. 탈모 제품은 IIT와 DEDS로 구성된 시스템을 제공하고, 스킨케어 브랜드 확장과 케어푸드 개발로 이너뷰티 시장에 진출하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=344860,2026-06-09T18:54:25,ok,1,0,1,0,0,0,1,0,0,0,0,0,1,0
이닉스,2024-02-01,338170,452400,20240119000136,[발행조건확정]증권신고서(지분증권),general,21.93,34.71,28.32,9200.0,11000.0,10100.0,14000.0,0.3861,,,,PER,14090.0,,3000000.0,42000000000.0,21.93,34.71,28.32,코스닥,0.0,0.0,3.0,partial,612198.0,0.6388,0.0,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 운송장비·부품,전기제품,"동사는 1984년 설립하여 2024년 코스닥에 상장된 전기차 이차전지 부품 전문업체임. 파우치 배터리의 효율, 수명 증진 및 안전성을 보완하는 배터리셀 패드와 내화소재를 현대모비스, SK On, 폭스바겐에 공급하여 독일자동차협회의 까다로운 기준과 품질 환경을 갖추고 있음. 자체 개발제품의 성능 검증을 위한 내화성능 시험실과 설비를 보유, 미국 신공장을 완공해 글로벌 시장 진출을 본격화하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=452400,2026-06-09T18:54:25,ok,0,0,0,0,0,1,1,1,1,0,0,0,0,0
이뮨온시아,2025-05-19,1203659,424870,20250430001250,[발행조건확정]증권신고서(지분증권),general,32.09,43.3,37.695,3000.0,3600.0,3300.0,3600.0,0.0909,21163.0,211.63,,PER,5301.0,76571829.0,9140482.0,32905735200.0,32.09,43.4,37.745,코스닥,0.0,0.0,4.0,ok,538141.0,32.0883,0.05,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 일반서비스,제약,"동사는 2016년 항체 기반 면역항암제 개발 전문기업으로 설립돼 2025년 기술성장기업으로 코스닥에 상장함. Anti-PD-L1의 국내 상용화를 성공적으로 추진하여 지속적인 매출 성장을 견인하고자 함. Anti-PD-L1, Anti-CD47, Anti-LAG-3 단클론항체를 핵심 자산으로 보유하며, 신약 후보물질 개발과 초기 임상 기술이전을 통해 수익을 창출함.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=424870,2026-06-09T18:54:26,ok,1,0,0,0,0,0,0,0,0,0,0,0,0,0
이엔셀,2024-08-23,1544468,456070,20240809000231,[발행조건확정]증권신고서(지분증권),general,23.45,31.96,27.705,13600.0,15300.0,14450.0,15300.0,0.0588,7335.0,73.35,,PER,19988.0,11181016.0,1566800.0,23972040000.0,23.46,31.96,27.71,코스닥,0.0,0.0,4.0,ok,691023.0,23.4541,0.005,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 제약,제약,"동사는 2018년 설립된 첨단바이오의약품 전문기업으로, 2024년 코스닥시장에 상장함. 다품목 세포·유전자치료제 개발 GMP 최적화 기술을 바탕으로 CDMO 서비스와 희귀/난치 근육 질환 대상 차세대 세포·유전자치료제 신약 개발 사업을 하고 있음. 국내 유일하게 세포와 바이러스 동시 생산 가능한 GMP 시설로 원스탑 서비스를 제공하며, 샤르코-마리-투스병, 듀센 근디스트로피, 근감소증 치료제 개발을 추진하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=456070,2026-06-09T18:54:26,ok,1,0,0,0,0,0,0,1,0,0,0,0,0,0
이지스,2025-12-11,1211889,261520,20251201000405,[발행조건확정]증권신고서(지분증권),general,17.36,28.38,22.87,13000.0,15000.0,14000.0,15000.0,0.0714,7113.0,71.13,,PER,18150.0,10525075.0,1500000.0,22500000000.0,17.36,28.38,22.87,코스닥,0.0,0.0,4.0,ok,914687.0,17.3554,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 IT 서비스,IT서비스,"동사는 2001년 설립된 3차원 GIS 및 디지털 트윈 기술 전문 기업으로, 2025년 코스닥에 상장하였음. 동사는 공간정보 출판 및 정보서비스업, 소프트웨어 개발, 프로그래밍, 시스템 통합 등의 IT 서비스를 제공하고 있음. 핵심 기술인 디지털 어스는 실측 공간정보를 디지털화하여 도시·인프라·환경을 실시간 분석, 시뮬레이션하는 플랫폼으로, 높은 기술 자립성을 확보하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=261520,2026-06-15T18:53:38,ok,0,0,1,0,0,0,0,0,0,0,0,1,0,0
이지트로닉스,2022-02-04,1140837,377330,20220118000223,[발행조건확정]증권신고서(지분증권),general,34.1,43.1,38.6,19000.0,22000.0,20500.0,22000.0,0.0732,,0.9375,,PER,33374.0,,1980000.0,43560000000.0,34.08,43.09,38.585,코스닥,0.0,0.0,3.0,partial,399902.0,34.0804,0.015,OK,,,,,177.4781,-0.3023,0.9375,362.9882,198.7787,2021.0,11011.0,82.61,-0.17,dart_api,peer_group_expanded_features_enriched.csv,코스닥 전기·전자,전기제품,"동사는 2008년 전력변환장치 제조·판매를 목적으로 설립되었으며, 2023년 타법인 지분투자 및 미국 법인 설립을 완료함. 전기·수소차용, 방산 전술형차량용, 통신장비용 전력변환장치를 개발하여 전기차충전기 및 신재생에너지용 DC배전으로 사업영역을 확대함. 전력변환기술 발전을 통해 친환경 모빌리티, 통신인프라 등 상용화 영역을 확대하고, 미국·중국 현지 생산체계 구축으로 글로벌 시장에 진출하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=377330,2026-06-09T18:54:26,ok,0,0,0,0,0,1,0,1,1,0,0,0,0,0
